identifier,type,same_as,diary,page
https://mbdiaries.itatti.harvard.edu/annotation/78c27179-54fd-4c6d-8b3e-ece5308decc4/body,date,['1895-10-04T00:00:00+00:00'],1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/b14870d4-848f-4204-b4fe-e3db366c7965/body,place,"['https://www.wikidata.org/wiki/Q187796', 'https://www.geonames.org/2989950']",1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/78c27179-54fd-4c6d-8b3e-ece5308decc4/body,date,['1895-10-04T00:00:00+00:00'],1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/78c27179-54fd-4c6d-8b3e-ece5308decc4/body,date,['1895-10-04T00:00:00+00:00'],1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/2eab1474-f1ab-45d5-9dc7-fb5bc4aa9851/body,place,"['https://www.wikidata.org/wiki/Q6397', 'https://www.geonames.org/3035681']",1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/34907d36-f12c-47ac-a16b-feaff1863c2e/body,place,"['https://www.wikidata.org/wiki/Q1346565', 'https://www.geonames.org/2968545']",1894-95,179
https://mbdiaries.itatti.harvard.edu/annotation/dbec4a97-ec32-41ef-ad14-f8c7d4a9209e/body,place,"['https://www.wikidata.org/wiki/Q6424', 'https://www.geonames.org/9177619']",1894-95,180
https://mbdiaries.itatti.harvard.edu/annotation/7e81d833-7ef2-40ff-980c-c64a469696f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,180
https://mbdiaries.itatti.harvard.edu/annotation/334850a6-9574-4066-972c-bf499b5e80f8/body,date,['1895-10-05T00:00:00+00:00'],1894-95,180
https://mbdiaries.itatti.harvard.edu/annotation/057176ff-381d-41c8-952b-6a5850affdff/body,place,"['https://www.wikidata.org/wiki/Q6397', 'https://www.geonames.org/3035681']",1894-95,180
https://mbdiaries.itatti.harvard.edu/annotation/86d6ed37-05d6-4b2e-8b2a-00d1b468cd2d/body,date,['1895-10-06T00:00:00+00:00'],1894-95,181
https://mbdiaries.itatti.harvard.edu/annotation/8151d07e-52fd-4d8e-b12d-a0314650b59f/body,place,"['https://www.wikidata.org/wiki/Q205237', 'https://www.geonames.org/3033391']",1894-95,181
https://mbdiaries.itatti.harvard.edu/annotation/86d6ed37-05d6-4b2e-8b2a-00d1b468cd2d/body,date,['1895-10-06T00:00:00+00:00'],1894-95,181
https://mbdiaries.itatti.harvard.edu/annotation/5e437778-744b-463a-b171-690e5901ad4c/body,place,"['https://www.wikidata.org/wiki/Q6441', 'https://www.geonames.org/2992166']",1894-95,181
https://mbdiaries.itatti.harvard.edu/annotation/9473b0ad-d59b-4b1b-8e4f-8c4b8804bdb3/body,place,"['https://www.wikidata.org/wiki/Q7750', 'https://www.geonames.org/2972315']",1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/6c8c0071-c743-46d4-be72-2669a17b6c1d/body,place,"['https://www.wikidata.org/wiki/Q7416', 'https://www.geonames.org/3038261']",1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/a51ae24d-38bb-4fd4-9942-52e1bdc193f2/body,date,['1895-10-09T00:00:00+00:00'],1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/be4bf028-90ae-4656-8bd5-0d7333ca3996/body,date,['1895-10-08T00:00:00+00:00'],1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/6fc800ae-3bda-4e86-8ece-9bccc688f027/body,date,['1895-10-07T00:00:00+00:00'],1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/88a8e5ec-db4d-498a-86fb-44a05a7a44cc/body,place,"['https://www.wikidata.org/wiki/Q867068', 'https://www.geonames.org/3023190']",1894-95,182
https://mbdiaries.itatti.harvard.edu/annotation/412a4f9b-5d30-4b64-b84b-12ccd893d07b/body,place,"['https://www.wikidata.org/wiki/Q132801', 'https://www.geonames.org/3038261']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/2f2f70ae-5014-491c-84cc-2736707039f9/body,place,"['https://www.wikidata.org/wiki/Q1390519', 'https://www.geonames.org/12954638']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/14e3030d-1949-4207-9a57-ab5ad4cc0f76/body,place,"['https://www.wikidata.org/wiki/Q48802', 'https://www.geonames.org/7115296']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/813c6f7b-e001-4b45-80d6-baed8ba8be86/body,date,['1895-10-11T00:00:00+00:00'],1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/ec688ebe-c850-4083-8344-68394bd28656/body,place,"['https://www.wikidata.org/wiki/Q6973', 'https://www.geonames.org/9177619']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/d12ab8b0-4451-472d-9288-3a67b2eb592e/body,date,['1895-10-10T00:00:00+00:00'],1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/f0e50957-db40-404b-a795-11cfecda9b40/body,place,"['https://www.wikidata.org/wiki/Q132801', 'https://www.geonames.org/3038261']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/d61e1d58-7f59-4d22-bc63-2c30e84d43a8/body,place,"['https://www.wikidata.org/wiki/Q847757', 'https://www.geonames.org/2977214']",1894-95,183
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,date,['1895-10-12T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/1fcd6e49-3308-4c60-8944-06920c2b221c/body,place,"['https://www.wikidata.org/wiki/Q243663', 'https://www.geonames.org/3001965']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/247defa6-43dd-4b2c-a1e4-0cf1d11448d7/body,place,"['https://www.wikidata.org/wiki/Q48292', 'https://www.geonames.org/3036938']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,date,['1895-10-12T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/311d24f8-98da-4274-9ecd-9a8cd66002d3/body,place,"['https://www.wikidata.org/wiki/Q23482', 'https://www.geonames.org/2995469']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,date,['1895-10-12T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/57c1caff-a6ac-4329-9be4-591adf3cce60/body,date,['1895-10-13T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/6c63a8f8-3ac8-4332-a3aa-bb8c7d242b24/body,place,"['https://www.wikidata.org/wiki/Q1277416', 'https://www.geonames.org/6498179']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/57c1caff-a6ac-4329-9be4-591adf3cce60/body,date,['1895-10-13T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,date,['1895-10-12T00:00:00+00:00'],1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/d900cd52-a4f1-4429-92fd-3d573f0834da/body,place,"['https://www.wikidata.org/wiki/Q23482', 'https://www.geonames.org/2995469']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/781eaabc-205d-4036-acf5-8c27b8e2fd2f/body,place,"['https://www.wikidata.org/wiki/Q47465', 'https://www.geonames.org/3038354']",1894-95,184
https://mbdiaries.itatti.harvard.edu/annotation/41c626c3-15ff-4e26-a507-58fac4f82906/body,date,['1895-10-14T00:00:00+00:00'],1894-95,185
https://mbdiaries.itatti.harvard.edu/annotation/1bda83bd-3169-4fd2-af96-7c0a47c411b9/body,place,"['https://www.wikidata.org/wiki/Q3450751', 'https://www.geonames.org/2978100']",1894-95,185
https://mbdiaries.itatti.harvard.edu/annotation/6d4f4570-ef7b-495d-9615-c7280f05c716/body,date,['1895-10-15T00:00:00+00:00'],1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/6d4f4570-ef7b-495d-9615-c7280f05c716/body,date,['1895-10-15T00:00:00+00:00'],1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/b78e565f-adf3-4d88-b1b7-8c10bfc39784/body,place,"['https://www.wikidata.org/wiki/Q220', 'https://www.geonames.org/3169070']",1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/be788443-883b-4e9b-8624-63640604d05c/body,place,"['https://www.wikidata.org/wiki/Q13320', 'https://www.geonames.org/3167022']",1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/a7730d89-e8e5-455f-9648-5b7f4d7f50ec/body,place,"['https://www.wikidata.org/wiki/Q243116', 'https://www.geonames.org/3172287']",1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/5f6fc89a-8666-419a-ba63-21c9b700f476/body,date,['1895-10-16T00:00:00+00:00'],1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/5f6fc89a-8666-419a-ba63-21c9b700f476/body,date,['1895-10-16T00:00:00+00:00'],1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/a62fa5b7-8ea2-44e0-b3c2-e997a2310698/body,place,"['https://www.wikidata.org/wiki/Q13375', 'https://www.geonames.org/3170647']",1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/5f6fc89a-8666-419a-ba63-21c9b700f476/body,date,['1895-10-16T00:00:00+00:00'],1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/7f9da1bd-44bb-47d5-8a40-0c39cb271eda/body,place,"['https://www.wikidata.org/wiki/Q13320', 'https://www.geonames.org/3167022']",1894-95,186
https://mbdiaries.itatti.harvard.edu/annotation/b6522747-ef6e-4537-aba3-ff24817734df/body,place,"['https://www.wikidata.org/wiki/Q55488', 'https://www.geonames.org/3176959']",1894-95,188
https://mbdiaries.itatti.harvard.edu/annotation/9975ab28-d94e-4451-b173-0967e78be52a/body,date,['1895-10-17T00:00:00+00:00'],1894-95,188
https://mbdiaries.itatti.harvard.edu/annotation/53856120-51d4-435e-a1ab-f5ef3f36abe7/body,place,"['https://www.wikidata.org/wiki/Q3746046', 'https://www.geonames.org/3176732']",1894-95,188
https://mbdiaries.itatti.harvard.edu/annotation/9975ab28-d94e-4451-b173-0967e78be52a/body,date,['1895-10-17T00:00:00+00:00'],1894-95,188
https://mbdiaries.itatti.harvard.edu/annotation/c03d3d4c-1dd2-4423-b3fa-52993921a060/body,date,['1895-10-18T00:00:00+00:00'],1894-95,189
https://mbdiaries.itatti.harvard.edu/annotation/72cd4e80-d424-4d3d-8f20-6055231e5767/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,189
https://mbdiaries.itatti.harvard.edu/annotation/29ecefa8-68b4-489d-b9cc-2797cb9c7554/body,date,['1895-10-19T00:00:00+00:00'],1894-95,190
https://mbdiaries.itatti.harvard.edu/annotation/25374bd4-4da2-4210-8be9-fef6626f9b00/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,190
https://mbdiaries.itatti.harvard.edu/annotation/fab1c5e2-53a1-4425-a993-2d3769418847/body,date,['1895-10-20T00:00:00+00:00'],1894-95,192
https://mbdiaries.itatti.harvard.edu/annotation/a7d7f4f9-7935-42e9-acf3-6fe6681ef43d/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176732']",1894-95,192
https://mbdiaries.itatti.harvard.edu/annotation/2d4bf2fa-e8c2-40f1-a14f-097df671ce2e/body,place,"['https://www.wikidata.org/wiki/Q51252', 'https://www.geonames.org/6295660']",1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/b8e9879d-31c8-4d01-acce-71dab0e99287/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/5ae8addf-02ac-4f91-b1fc-c87c7488383a/body,date,['1895-10-22T00:00:00+00:00'],1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/5ae8addf-02ac-4f91-b1fc-c87c7488383a/body,date,['1895-10-22T00:00:00+00:00'],1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/8a60412d-960f-4c58-be90-3b94db6f8cef/body,place,"['https://www.wikidata.org/wiki/Q35876', 'https://www.geonames.org/3176722']",1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/5ae8addf-02ac-4f91-b1fc-c87c7488383a/body,date,['1895-10-22T00:00:00+00:00'],1894-95,194
https://mbdiaries.itatti.harvard.edu/annotation/8011b3be-f210-4ba4-89d3-f24189916f24/body,date,['1895-10-23T00:00:00+00:00'],1894-95,197
https://mbdiaries.itatti.harvard.edu/annotation/3a3504d9-9906-4b79-842e-d540341aa80c/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,197
https://mbdiaries.itatti.harvard.edu/annotation/9089a79f-267d-43a0-a1b5-d7d14825a83f/body,place,"['https://www.wikidata.org/wiki/Q3745', 'https://www.geonames.org/3176722']",1894-95,200
https://mbdiaries.itatti.harvard.edu/annotation/7d14051a-b61d-45fd-a964-576fb361451d/body,date,['1895-10-24T00:00:00+00:00'],1894-95,200
https://mbdiaries.itatti.harvard.edu/annotation/83e2f106-072c-468b-b791-bc183e76d36e/body,place,"['https://www.wikidata.org/wiki/Q162633', 'https://www.geonames.org/3176959']",1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/b8afeb39-e299-422f-9246-0aa14d0d90dd/body,date,['1895-10-25T00:00:00+00:00'],1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/ba2655ff-fcc9-4f8d-8458-a14536c3b9d4/body,date,['1895-10-26T00:00:00+00:00'],1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/95e92bd6-8805-4056-bee2-1bdb9b503984/body,place,"['https://www.wikidata.org/wiki/Q51252', 'https://www.geonames.org/6295660']",1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/23d9b279-318d-42c6-ac70-979a876ce134/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176732']",1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/b8afeb39-e299-422f-9246-0aa14d0d90dd/body,date,['1895-10-25T00:00:00+00:00'],1894-95,207
https://mbdiaries.itatti.harvard.edu/annotation/2a6ba9be-e2bd-4bf7-b574-c09cdd561cc9/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,208
https://mbdiaries.itatti.harvard.edu/annotation/eda8dc83-3643-4a56-a2e5-0d1266de5169/body,date,['1895-10-27T00:00:00+00:00'],1894-95,208
https://mbdiaries.itatti.harvard.edu/annotation/51aae544-ee05-4c16-878a-41ec78974dde/body,date,['1895-10-29T00:00:00+00:00'],1894-95,211
https://mbdiaries.itatti.harvard.edu/annotation/db8c2426-9ac9-4504-b6d8-87294c7585c8/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,211
https://mbdiaries.itatti.harvard.edu/annotation/ba31a22f-478d-430c-a366-9caf331174f1/body,date,['1895-10-31T00:00:00+00:00'],1894-95,216
https://mbdiaries.itatti.harvard.edu/annotation/ceeee0c8-aa35-4489-8688-588032e5b9a1/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,216
https://mbdiaries.itatti.harvard.edu/annotation/238db49c-367a-4e19-bad5-32521d01dce8/body,date,['1895-11-01T00:00:00+00:00'],1894-95,217
https://mbdiaries.itatti.harvard.edu/annotation/8db60b6d-c829-40a1-80f0-b9ada2b3d855/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,217
https://mbdiaries.itatti.harvard.edu/annotation/c24d9c5e-f982-4ca2-9c75-e3ded86f6c42/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,219
https://mbdiaries.itatti.harvard.edu/annotation/7fbb1ba9-29af-4a81-b00a-5c235ed9ac8e/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,219
https://mbdiaries.itatti.harvard.edu/annotation/d3005bef-3dfe-48d9-9d53-0841db3fd7d2/body,date,['1895-11-05T00:00:00+00:00'],1894-95,219
https://mbdiaries.itatti.harvard.edu/annotation/75f0b9f3-7ee7-4a66-9fd7-28ba4d5124f6/body,date,['1895-11-04T00:00:00+00:00'],1894-95,219
https://mbdiaries.itatti.harvard.edu/annotation/72cd3a26-023e-480f-b3a6-020265ca9ac6/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,221
https://mbdiaries.itatti.harvard.edu/annotation/adbe5f27-aba3-4cb4-bbc7-b93213df959e/body,date,['1895-11-06T00:00:00+00:00'],1894-95,221
https://mbdiaries.itatti.harvard.edu/annotation/cf862061-0be4-4bd1-8a8c-6b5635d26ebe/body,date,['1895-11-07T00:00:00+00:00'],1894-95,222
https://mbdiaries.itatti.harvard.edu/annotation/568e4c76-e152-4992-a5b9-dc3373fbe476/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,222
